video_id,frame_idx,frame_path,class_name,confidence,x1,y1,x2,y2,cx,cy,area
IMG_4974,0,data/frames/IMG_4974/frame_0000.jpg,person,0.7688702940940857,758.4895629882812,687.8911743164062,791.2860107421875,789.8472900390625,774.8878173828125,738.8692626953125,3343.79833984375
IMG_4974,0,data/frames/IMG_4974/frame_0000.jpg,person,0.7111892700195312,706.3872680664062,679.3900146484375,742.8716430664062,791.6002197265625,724.6294555664062,735.4951171875,4093.919189453125
IMG_4974,0,data/frames/IMG_4974/frame_0000.jpg,person,0.6578501462936401,426.5469970703125,701.1971435546875,452.1546936035156,759.872802734375,439.350830078125,730.5349731445312,1502.5484619140625
IMG_4974,0,data/frames/IMG_4974/frame_0000.jpg,person,0.499336302280426,476.6665344238281,699.6179809570312,495.4299621582031,751.6476440429688,486.0482482910156,725.6328125,976.2548217773438
IMG_4974,1,data/frames/IMG_4974/frame_0001.jpg,person,0.8231725096702576,733.1679077148438,679.1173706054688,774.2794189453125,796.1945190429688,753.7236328125,737.6559448242188,4813.21826171875
IMG_4974,1,data/frames/IMG_4974/frame_0001.jpg,person,0.6367460489273071,450.2092590332031,704.2854614257812,472.640869140625,761.2337646484375,461.425048828125,732.7596435546875,1277.442138671875
IMG_4974,1,data/frames/IMG_4974/frame_0001.jpg,person,0.6155028343200684,791.5953369140625,687.2710571289062,824.6014404296875,793.8716430664062,808.098388671875,740.5713500976562,3518.469970703125
IMG_4974,1,data/frames/IMG_4974/frame_0001.jpg,person,0.5924858450889587,496.7659606933594,699.0370483398438,517.0794677734375,752.8776245117188,506.9227294921875,725.9573364257812,1093.69091796875
IMG_4974,2,data/frames/IMG_4974/frame_0002.jpg,person,0.8052223920822144,771.4638671875,681.1679077148438,812.9996337890625,801.798583984375,792.2317504882812,741.4832763671875,5010.48779296875
IMG_4974,2,data/frames/IMG_4974/frame_0002.jpg,person,0.7757765054702759,836.7981567382812,689.3200073242188,876.0261840820312,796.5430908203125,856.4121704101562,742.9315185546875,4206.14990234375
IMG_4974,2,data/frames/IMG_4974/frame_0002.jpg,person,0.6711593270301819,477.3790283203125,702.5460205078125,504.8868408203125,761.2344360351562,491.1329345703125,731.8902587890625,1614.389892578125
IMG_4974,2,data/frames/IMG_4974/frame_0002.jpg,person,0.49073532223701477,525.7861938476562,702.7705078125,545.6734619140625,752.410400390625,535.7298583984375,727.5904541015625,987.2018432617188
IMG_4974,3,data/frames/IMG_4974/frame_0003.jpg,person,0.8259226679801941,805.211181640625,664.6063842773438,849.3799438476562,794.8834228515625,827.2955322265625,729.744873046875,5754.17578125
IMG_4974,3,data/frames/IMG_4974/frame_0003.jpg,person,0.6975201964378357,884.1098022460938,674.0909423828125,922.69677734375,794.5467529296875,903.4033203125,734.31884765625,4648.025390625
IMG_4974,3,data/frames/IMG_4974/frame_0003.jpg,person,0.6845846176147461,502.73382568359375,691.5038452148438,527.5742797851562,745.6583251953125,515.154052734375,718.5810546875,1345.221923828125
IMG_4974,3,data/frames/IMG_4974/frame_0003.jpg,person,0.5545687079429626,552.020263671875,683.9442749023438,571.3009033203125,739.7182006835938,561.6605834960938,711.8312377929688,1075.35693359375
IMG_4974,4,data/frames/IMG_4974/frame_0004.jpg,person,0.8166240453720093,821.8742065429688,638.0582885742188,873.1781616210938,770.1665649414062,847.5261840820312,704.1124267578125,6777.67724609375
IMG_4974,4,data/frames/IMG_4974/frame_0004.jpg,person,0.6403751373291016,514.3016967773438,668.2109375,539.2919311523438,722.3333740234375,526.7968139648438,695.2721557617188,1352.5323486328125
IMG_4974,4,data/frames/IMG_4974/frame_0004.jpg,person,0.5323131084442139,914.0722045898438,649.0328979492188,954.883056640625,770.6267700195312,934.4776611328125,709.829833984375,4962.349609375
IMG_4974,4,data/frames/IMG_4974/frame_0004.jpg,person,0.5056288838386536,564.2862548828125,661.3267822265625,581.638427734375,712.9050903320312,572.9623413085938,687.115966796875,894.9957275390625
IMG_4974,5,data/frames/IMG_4974/frame_0005.jpg,person,0.7650085687637329,827.6292114257812,615.9794921875,879.6286010742188,758.4968872070312,853.62890625,687.2381591796875,7410.8173828125
IMG_4974,5,data/frames/IMG_4974/frame_0005.jpg,person,0.649722158908844,507.4975280761719,648.2402954101562,535.0,706.9444580078125,521.248779296875,677.5924072265625,1614.5096435546875
IMG_4974,5,data/frames/IMG_4974/frame_0005.jpg,person,0.40731900930404663,932.3296508789062,622.7399291992188,959.4290161132812,755.8933715820312,945.8793334960938,689.316650390625,3608.373779296875
IMG_4974,6,data/frames/IMG_4974/frame_0006.jpg,person,0.867039144039154,825.9778442382812,612.924072265625,884.0536499023438,767.4273681640625,855.0157470703125,690.1757202148438,8972.9033203125
IMG_4974,6,data/frames/IMG_4974/frame_0006.jpg,person,0.6749978065490723,493.214111328125,650.4537353515625,518.9908447265625,710.0396118164062,506.10247802734375,680.2467041015625,1535.92919921875
IMG_4974,6,data/frames/IMG_4974/frame_0006.jpg,person,0.5892327427864075,537.315185546875,651.2445068359375,560.7052001953125,704.417724609375,549.0101928710938,677.8311157226562,1243.7222900390625
IMG_4974,6,data/frames/IMG_4974/frame_0006.jpg,person,0.4641500413417816,931.2308349609375,622.706787109375,960.0,757.9251098632812,945.6154174804688,690.31591796875,3890.1181640625
IMG_4974,7,data/frames/IMG_4974/frame_0007.jpg,person,0.7990748882293701,842.2098388671875,612.03466796875,898.904541015625,777.2769165039062,870.5571899414062,694.65576171875,9368.3603515625
IMG_4974,7,data/frames/IMG_4974/frame_0007.jpg,person,0.6627099514007568,490.3182678222656,656.5029907226562,516.291748046875,719.2554931640625,503.30499267578125,687.8792724609375,1629.90087890625
IMG_4974,7,data/frames/IMG_4974/frame_0007.jpg,person,0.5830605626106262,533.956787109375,657.1668701171875,556.1309204101562,709.729248046875,545.0438232421875,683.4480590820312,1165.525146484375
IMG_4974,8,data/frames/IMG_4974/frame_0008.jpg,person,0.8124430775642395,883.593994140625,616.3948364257812,952.5913696289062,790.187255859375,918.0926513671875,703.291015625,11991.220703125
IMG_4974,8,data/frames/IMG_4974/frame_0008.jpg,person,0.7788768410682678,498.2289733886719,658.2754516601562,524.9205322265625,725.3397827148438,511.57476806640625,691.8076171875,1790.051513671875
IMG_4974,8,data/frames/IMG_4974/frame_0008.jpg,person,0.6074572801589966,548.0167846679688,658.1417846679688,568.8071899414062,714.0158081054688,558.4119873046875,686.0787963867188,1161.6435546875
IMG_4974,9,data/frames/IMG_4974/frame_0009.jpg,person,0.6407193541526794,509.367919921875,657.2099609375,537.6840209960938,725.198486328125,523.5260009765625,691.2042236328125,1925.169921875
IMG_4974,9,data/frames/IMG_4974/frame_0009.jpg,person,0.5781897902488708,564.6392822265625,658.2391967773438,588.6359252929688,714.9221801757812,576.6375732421875,686.5806884765625,1360.2012939453125
IMG_4974,10,data/frames/IMG_4974/frame_0010.jpg,person,0.5841185450553894,517.2782592773438,644.36962890625,545.3109130859375,720.616943359375,531.2945556640625,682.4932861328125,2137.41455078125
IMG_4974,10,data/frames/IMG_4974/frame_0010.jpg,person,0.5632692575454712,577.4671020507812,650.2611694335938,602.230224609375,708.1305541992188,589.8486328125,679.1958618164062,1433.026611328125
IMG_4974,11,data/frames/IMG_4974/frame_0011.jpg,person,0.7745280861854553,503.82501220703125,622.4017944335938,539.3651123046875,706.383056640625,521.5950927734375,664.3924560546875,2984.702392578125
IMG_4974,11,data/frames/IMG_4974/frame_0011.jpg,person,0.592555820941925,572.0014038085938,624.8348999023438,600.6880493164062,694.6934204101562,586.3447265625,659.76416015625,2004.006591796875
IMG_4974,12,data/frames/IMG_4974/frame_0012.jpg,person,0.7561982870101929,492.6318359375,600.5512084960938,528.5904541015625,694.8649291992188,510.61114501953125,647.7080688476562,3391.39111328125
IMG_4974,12,data/frames/IMG_4974/frame_0012.jpg,person,0.6434920430183411,561.8473510742188,607.95751953125,593.2569580078125,675.921142578125,577.5521240234375,641.9393310546875,2134.710693359375
IMG_4974,13,data/frames/IMG_4974/frame_0013.jpg,person,0.6550801396369934,555.3053588867188,597.6994018554688,584.1173706054688,665.84326171875,569.7113647460938,631.7713623046875,1963.3616943359375
IMG_4974,13,data/frames/IMG_4974/frame_0013.jpg,person,0.6496262550354004,478.0506286621094,589.4278564453125,514.4556884765625,688.390380859375,496.253173828125,638.9091186523438,3602.736572265625
IMG_4974,14,data/frames/IMG_4974/frame_0014.jpg,person,0.6825482249259949,553.6078491210938,593.6405029296875,583.6341552734375,663.9713134765625,568.6209716796875,628.805908203125,2111.7744140625
IMG_4974,14,data/frames/IMG_4974/frame_0014.jpg,person,0.6636903285980225,464.01885986328125,581.1964721679688,508.38201904296875,691.1901245117188,486.200439453125,636.1932983398438,4879.666015625
IMG_4974,15,data/frames/IMG_4974/frame_0015.jpg,person,0.7863313555717468,456.09539794921875,576.3547973632812,499.1730041503906,704.3021850585938,477.63421630859375,640.3284912109375,5511.6669921875
IMG_4974,15,data/frames/IMG_4974/frame_0015.jpg,person,0.6831943988800049,558.050537109375,592.8975830078125,589.9426879882812,664.0545654296875,573.99658203125,628.47607421875,2269.34912109375
