video_id,frame_idx,frame_path,class_name,confidence,x1,y1,x2,y2,cx,cy,area
IMG_4972,0,data/frames/IMG_4972/frame_0000.jpg,person,0.6981659531593323,358.09295654296875,551.85595703125,390.35284423828125,630.861328125,374.222900390625,591.358642578125,2548.704345703125
IMG_4972,1,data/frames/IMG_4972/frame_0001.jpg,person,0.7026283144950867,347.92095947265625,563.5029296875,378.9621887207031,638.7484741210938,363.44158935546875,601.125732421875,2335.714111328125
IMG_4972,1,data/frames/IMG_4972/frame_0001.jpg,person,0.6226435899734497,886.92431640625,558.8110961914062,959.0556030273438,1067.645263671875,922.989990234375,813.2281494140625,36702.86328125
IMG_4972,2,data/frames/IMG_4972/frame_0002.jpg,person,0.8309163451194763,833.3602905273438,492.8614196777344,959.6243896484375,1136.5491943359375,896.4923095703125,814.705322265625,81274.65625
IMG_4972,2,data/frames/IMG_4972/frame_0002.jpg,person,0.6792730689048767,326.8675231933594,583.0563354492188,358.44989013671875,661.4347534179688,342.65869140625,622.2455444335938,2475.3759765625
IMG_4972,3,data/frames/IMG_4972/frame_0003.jpg,person,0.8875163793563843,794.927734375,531.1279907226562,959.5770874023438,1209.4241943359375,877.25244140625,870.276123046875,111681.03125
IMG_4972,3,data/frames/IMG_4972/frame_0003.jpg,person,0.7210305333137512,310.8558654785156,607.1248779296875,344.4771728515625,689.3406372070312,327.66650390625,648.2327880859375,2764.201416015625
IMG_4972,4,data/frames/IMG_4972/frame_0004.jpg,person,0.8868072628974915,771.300537109375,580.5853881835938,960.0,1206.31787109375,865.6502685546875,893.45166015625,118075.3828125
IMG_4972,4,data/frames/IMG_4972/frame_0004.jpg,person,0.6730510592460632,319.3193359375,634.4274291992188,355.978515625,730.4988403320312,337.64892578125,682.463134765625,3521.899169921875
IMG_4972,5,data/frames/IMG_4972/frame_0005.jpg,person,0.8947028517723083,781.4557495117188,604.451416015625,960.0,1203.046142578125,870.7279052734375,903.748779296875,106875.6484375
IMG_4972,5,data/frames/IMG_4972/frame_0005.jpg,person,0.5024807453155518,348.8288269042969,662.4999389648438,387.310302734375,759.9408569335938,368.069580078125,711.2203979492188,3749.67041015625
IMG_4972,6,data/frames/IMG_4972/frame_0006.jpg,person,0.8838782906532288,779.9996337890625,633.0955810546875,960.0,1197.604248046875,869.9998168945312,915.3499145507812,101611.765625
IMG_4972,6,data/frames/IMG_4972/frame_0006.jpg,person,0.677882194519043,354.4696960449219,686.84521484375,395.3311767578125,798.3009033203125,374.90045166015625,742.5730590820312,4554.24462890625
IMG_4972,7,data/frames/IMG_4972/frame_0007.jpg,person,0.8853703737258911,728.5965576171875,674.1101684570312,948.3490600585938,1220.3189697265625,838.4727783203125,947.214599609375,120030.75
IMG_4972,7,data/frames/IMG_4972/frame_0007.jpg,person,0.6032886505126953,336.1723327636719,713.7196044921875,378.1622314453125,827.9517211914062,357.16729736328125,770.835693359375,4796.59521484375
IMG_4972,7,data/frames/IMG_4972/frame_0007.jpg,motorcycle,0.5451533198356628,341.4555358886719,756.495849609375,375.4997863769531,833.5187377929688,358.4776611328125,795.00732421875,2622.1865234375
IMG_4972,7,data/frames/IMG_4972/frame_0007.jpg,motorcycle,0.3576952815055847,339.59613037109375,730.5501098632812,378.0370788574219,833.1183471679688,358.81658935546875,781.834228515625,3942.8203125
IMG_4972,8,data/frames/IMG_4972/frame_0008.jpg,person,0.8885098695755005,721.8930053710938,703.7864990234375,936.6694946289062,1236.8819580078125,829.28125,970.334228515625,114496.375
IMG_4972,8,data/frames/IMG_4972/frame_0008.jpg,person,0.5811337232589722,315.85699462890625,725.7942504882812,363.37799072265625,853.3858642578125,339.61749267578125,789.590087890625,6063.28076171875
IMG_4972,8,data/frames/IMG_4972/frame_0008.jpg,motorcycle,0.395325630903244,316.6578674316406,754.9473876953125,358.5508117675781,859.5364990234375,337.6043395996094,807.241943359375,4381.5458984375
IMG_4972,9,data/frames/IMG_4972/frame_0009.jpg,person,0.8993951082229614,703.3587036132812,705.7564086914062,907.1592407226562,1209.226318359375,805.2589721679688,957.4913330078125,102607.4375
IMG_4972,9,data/frames/IMG_4972/frame_0009.jpg,person,0.7278458476066589,300.4015808105469,745.904541015625,350.03570556640625,866.6201782226562,325.2186279296875,806.2623291015625,5991.615234375
IMG_4972,9,data/frames/IMG_4972/frame_0009.jpg,bicycle,0.5695301294326782,305.3089599609375,796.8178100585938,346.09271240234375,881.8320922851562,325.7008361816406,839.324951171875,3467.201416015625
IMG_4972,9,data/frames/IMG_4972/frame_0009.jpg,skateboard,0.47079139947891235,842.5637817382812,1070.824951171875,950.9190673828125,1218.288330078125,896.741455078125,1144.556640625,15978.4365234375
IMG_4972,10,data/frames/IMG_4972/frame_0010.jpg,person,0.8645302653312683,703.3123168945312,696.307373046875,904.6436157226562,1187.392333984375,803.9779663085938,941.849853515625,98870.7734375
