video_id,track_id,class_name,hazard_label,uncertain_reason,approach_score,crossing_score,bbox_growth_ratio,total_displacement_norm,avg_flow_dx,avg_flow_dy,avg_flow_mag,avg_frame_diff_overlap,dx_total,dy_total,start_cx,start_cy,num_frames,first_frame,last_frame,image_width,image_height,confidence,evidence
IMG_4990,bicycle_1,bicycle,approaching,,0.75,0.0840362548828125,0.1951590586659356,0.0412185590164827,5.823714971542358,-6.645266532897949,15.518871784210203,0.4966533753494605,80.6748046875,2.80841064453125,448.9267578125,849.3634643554688,4,2,5,960.0,1707.0,medium,bicycle_1 classified as approaching because bbox grew by 0.20 and approach_score=0.75; flow_mag=15.52.
IMG_4990,bicycle_2,bicycle,uncertain,short_track,0.30000000000000004,0.0,0.0,0.0,-23.71678924560547,-21.84831428527832,28.60738945007324,0.6591194968553459,0.0,0.0,602.7775268554688,880.4382934570312,1,10,10,960.0,1707.0,low,"bicycle_2 classified as uncertain (short_track) because track is only 1 frame long (min=3), so trajectory and bbox-growth cues are unreliable; motion was detected (flow_mag=28.61) but direction is not trustworthy."
IMG_4990,bicycle_3,bicycle,approaching,,0.75,0.13502489725748698,4.4679704867160215,0.0737546987232805,-3.608537316322326,9.538833022117617,14.911755681037905,0.4031336690878954,129.6239013671875,-63.73028564453125,694.892822265625,905.0750732421876,4,24,27,960.0,1707.0,high,bicycle_3 classified as approaching because bbox grew by 4.47 and approach_score=0.75; flow_mag=14.91.
IMG_4990,bicycle_4,bicycle,approaching,,0.75,0.17746931711832684,0.8562058858781619,0.0937011435464128,-0.1197209358215332,12.815388679504396,16.910582542419434,0.3495506783221763,170.37054443359375,-68.1817626953125,676.6995239257812,915.1419067382812,2,25,27,960.0,1707.0,high,"bicycle_4 classified as approaching because short track (2 frames) but strong approach signal: bbox_growth=0.86, flow_dy=12.82 (downward), flow_mag=16.91."
IMG_4990,person_1,person,moving_away,,0.30000000000000004,0.1408230463663737,-0.3459289302593378,0.0700336768612419,6.003278679317898,-3.257506397035387,15.834697617424858,0.5163544155500129,135.19012451171875,-23.13909912109375,491.79547119140625,896.3734130859375,9,0,9,960.0,1707.0,high,"person_1 classified as moving_away because bbox shrank: growth_ratio=-0.35 below -0.15; (also has lateral motion dx=135.2px = 14.1% of width, but bbox shrinkage takes priority)."
IMG_4990,person_2,person,approaching,,0.75,0.19404061635335287,2.990775496787857,0.0995509150460502,-1.6267740567525228,-3.642312939961751,18.853266525268555,0.4184875755632279,-186.27899169921875,-57.54052734375,408.4645385742187,859.788818359375,15,0,14,960.0,1707.0,high,person_2 classified as approaching because bbox grew by 2.99 and approach_score=0.75; flow_mag=18.85.
IMG_4990,person_3,person,approaching,,0.75,0.32261269887288413,15.041630580091828,0.1592301912864026,0.7839172011927554,-2.7158201823109076,16.76925408212762,0.4037031864825668,309.70819091796875,36.41131591796875,536.4814453125,759.1568603515625,19,4,27,960.0,1707.0,high,person_3 classified as approaching because bbox grew by 15.04 and approach_score=0.75; flow_mag=16.77.
IMG_4990,person_4,person,approaching,,0.75,0.22159463564554852,4.42409462535909,0.109290535188351,3.0964103899896145,2.9758514165878296,17.688384741544724,0.4658306513078992,-212.73085021972656,23.61785888671875,433.45416259765625,779.0758056640625,16,5,27,960.0,1707.0,high,person_4 classified as approaching because bbox grew by 4.42 and approach_score=0.75; flow_mag=17.69.
IMG_4990,person_5,person,uncertain,short_track,0.55,0.14777838389078776,-0.0602562641410047,0.0724828869833639,-3.9709181785583496,13.102382898330688,23.519956588745117,0.4382008414539855,-141.86724853515625,4.924072265625,842.5828247070312,827.3580322265625,2,8,9,960.0,1707.0,low,"person_5 classified as uncertain (short_track) because track is only 2 frames long (min=3), so trajectory and bbox-growth cues are unreliable; motion was detected (flow_mag=23.52) but direction is not trustworthy."
IMG_4990,person_6,person,moving_away,,0.75,0.189573339621226,7.521156710136596,0.0931622541867596,-0.9752069541386196,-9.266582199505397,15.0856203351702,0.3590436724824764,-181.99040603637695,-12.96697998046875,225.0480499267578,792.9722290039062,7,11,17,960.0,1707.0,medium,person_6 classified as moving_away because trajectory reversal: bbox peaked at 1.70x end-area and second-half growth is -0.41 (overall growth 7.52); object approached then receded.
IMG_4990,person_7,person,moving_away,,0.30000000000000004,0.18186391194661458,-0.1002108592713801,0.0911542049346871,4.318472794124058,11.120522839682442,21.875719342912948,0.4583570618600127,174.58935546875,37.2510986328125,639.2283935546875,757.2831420898438,7,21,27,960.0,1707.0,medium,person_7 classified as moving_away because bbox shrank slightly (growth_ratio=-0.10) and lateral motion dx=174.6px (18.2% of width) is below the 50% strong-crossing threshold; treating lateral component as ego-motion drift.
IMG_4990,person_8,person,approaching,,0.9999999999999999,0.1411023457845052,0.192019219530843,0.0693163284109277,-4.0654600858688354,-10.01535940170288,15.419461011886597,0.2582207895790592,-135.458251953125,-8.91339111328125,938.8929443359376,800.415283203125,4,23,27,960.0,1707.0,medium,person_8 classified as approaching because bbox grew by 0.19 and approach_score=1.00; centroid moved toward image center / lower half; flow_mag=15.42.
IMG_4990,skateboard_1,skateboard,uncertain,short_track,0.30000000000000004,0.0,0.0,0.0,-25.61167907714844,11.325663566589355,25.140106201171875,0.6132246376811594,0.0,0.0,297.20379638671875,891.5931396484375,1,13,13,960.0,1707.0,low,"skateboard_1 classified as uncertain (short_track) because track is only 1 frame long (min=3), so trajectory and bbox-growth cues are unreliable; motion was detected (flow_mag=25.14) but direction is not trustworthy."
