video_id,track_id,class_name,hazard_label,uncertain_reason,approach_score,crossing_score,bbox_growth_ratio,total_displacement_norm,avg_flow_dx,avg_flow_dy,avg_flow_mag,avg_frame_diff_overlap,dx_total,dy_total,start_cx,start_cy,num_frames,first_frame,last_frame,image_width,image_height,confidence,evidence
IMG_4982,bicycle_1,bicycle,uncertain,short_track,0.30000000000000004,0.0,0.0,0.0,-0.9465160369873048,2.346316337585449,10.152243614196776,0.5726604023233388,0.0,0.0,366.9166870117187,1279.50927734375,1,5,5,960.0,1707.0,low,"bicycle_1 classified as uncertain (short_track) because track is only 1 frame long (min=3), so trajectory and bbox-growth cues are unreliable; motion was detected (flow_mag=10.15) but direction is not trustworthy."
IMG_4982,bicycle_2,bicycle,uncertain,short_track,0.30000000000000004,0.0,0.0,0.0,-0.1647629737854004,4.356518268585205,8.67955207824707,0.5655553965755712,0.0,0.0,345.2713623046875,799.2481689453125,1,5,5,960.0,1707.0,low,"bicycle_2 classified as uncertain (short_track) because track is only 1 frame long (min=3), so trajectory and bbox-growth cues are unreliable; motion was detected (flow_mag=8.68) but direction is not trustworthy."
IMG_4982,bicycle_3,bicycle,uncertain,short_track,0.9999999999999999,0.07098903656005859,1.7490655507121378,0.05673335005053161,-2.6282122284173965,-0.10866546630859375,10.780683994293213,0.5105292339587797,-68.14947509765625,87.753662109375,487.48004150390625,605.163330078125,2,32,33,960.0,1707.0,low,"bicycle_3 classified as uncertain (short_track) because track is only 2 frames long (min=3), so trajectory and bbox-growth cues are unreliable; motion was detected (flow_mag=10.78) but direction is not trustworthy."
IMG_4982,bicycle_4,bicycle,uncertain,short_track,0.30000000000000004,0.0,0.0,0.0,-0.4111026525497436,0.1721457093954086,9.63417625427246,0.4437118003601227,0.0,0.0,488.0740966796875,1163.922607421875,1,34,34,960.0,1707.0,low,"bicycle_4 classified as uncertain (short_track) because track is only 1 frame long (min=3), so trajectory and bbox-growth cues are unreliable; motion was detected (flow_mag=9.63) but direction is not trustworthy."
IMG_4982,motorcycle_1,motorcycle,approaching,,0.9999999999999999,0.20353660583496094,0.7363456922404958,0.1060186786889847,3.3224788308143616,12.894738674163818,13.838300228118896,0.44313497756826303,195.3951416015625,70.2213134765625,197.65362548828125,528.7647094726562,2,30,31,960.0,1707.0,high,"motorcycle_1 classified as approaching because short track (2 frames) but strong approach signal: bbox_growth=0.74, flow_dy=12.89 (downward), flow_mag=13.84."
IMG_4982,person_1,person,uncertain,short_track,0.30000000000000004,0.0,0.0,0.0,-1.7475053071975708,-0.6021190881729126,3.8928921222686768,0.466514169525988,0.0,0.0,629.0618286132812,779.0369873046875,1,6,6,960.0,1707.0,low,"person_1 classified as uncertain (short_track) because track is only 1 frame long (min=3), so trajectory and bbox-growth cues are unreliable; motion was detected (flow_mag=3.89) but direction is not trustworthy."
IMG_4982,person_10,person,uncertain,short_track,0.4033452347616072,0.11827580134073894,0.0344484115872024,0.06571742649098104,-2.182554244995117,1.5420382022857666,18.74128532409668,0.39241224901749117,-113.54476928710938,60.597412109375,502.600341796875,1189.0908203125,2,37,38,960.0,1707.0,low,"person_10 classified as uncertain (short_track) because track is only 2 frames long (min=3), so trajectory and bbox-growth cues are unreliable; motion was detected (flow_mag=18.74) but direction is not trustworthy."
IMG_4982,person_2,person,uncertain,short_track,0.30000000000000004,0.0,0.0,0.0,-3.5991482734680176,-1.2330762147903442,9.843195915222168,0.7520394976639385,0.0,0.0,673.9207763671875,1448.8564453125,1,6,6,960.0,1707.0,low,"person_2 classified as uncertain (short_track) because track is only 1 frame long (min=3), so trajectory and bbox-growth cues are unreliable; motion was detected (flow_mag=9.84) but direction is not trustworthy."
IMG_4982,person_3,person,approaching,,0.75,0.24531920750935873,0.9232890749060194,0.12875393191830417,4.177813911437989,-7.257420253753662,18.618844032287598,0.5768223764035081,-235.50643920898438,-90.10638427734375,272.30810546875,768.8633422851562,5,7,11,960.0,1707.0,high,person_3 classified as approaching because bbox grew by 0.92 and approach_score=0.75; flow_mag=18.62.
IMG_4982,person_4,person,approaching,,0.9999999999999999,0.056209659576416014,4.0566459106687205,0.10894861785403268,-0.024583054240793004,1.1649877689778805,12.747958183288574,0.6548738140979514,53.961273193359375,206.43206787109375,172.96165466308594,809.4176025390625,4,16,19,960.0,1707.0,high,person_4 classified as approaching because bbox grew by 4.06 and approach_score=1.00; centroid moved toward image center / lower half; flow_mag=12.75.
IMG_4982,person_5,person,uncertain,short_track,0.30000000000000004,0.0,0.0,0.0,-3.79595685005188,1.9461913108825684,12.588994026184082,0.800888681264361,0.0,0.0,804.1327514648438,1386.9703369140625,1,17,17,960.0,1707.0,low,"person_5 classified as uncertain (short_track) because track is only 1 frame long (min=3), so trajectory and bbox-growth cues are unreliable; motion was detected (flow_mag=12.59) but direction is not trustworthy."
IMG_4982,person_6,person,uncertain,short_track,0.30000000000000004,0.0,0.0,0.0,-3.576907157897949,-21.355457305908203,22.033239364624023,0.8207547169811321,0.0,0.0,78.09705352783203,662.387451171875,1,18,18,960.0,1707.0,low,"person_6 classified as uncertain (short_track) because track is only 1 frame long (min=3), so trajectory and bbox-growth cues are unreliable; motion was detected (flow_mag=22.03) but direction is not trustworthy."
IMG_4982,person_7,person,approaching,,0.7436760968732691,0.23532896041870116,0.06455869895775634,0.13357903995469722,-2.538697381814321,5.420358846584956,12.24204421043396,0.517627367784774,225.91580200195312,131.90658569335938,242.01852416992188,345.2318420410156,6,26,34,960.0,1707.0,medium,person_7 classified as approaching because bbox grew by 0.06 and approach_score=0.74; centroid moved toward image center / lower half; flow_mag=12.24.
IMG_4982,person_8,person,uncertain,short_track,0.30000000000000004,0.0,0.0,0.0,2.1771483421325684,-7.377302169799805,8.009038925170898,0.8402149321266968,0.0,0.0,702.0435180664062,503.4699096679687,1,27,27,960.0,1707.0,low,"person_8 classified as uncertain (short_track) because track is only 1 frame long (min=3), so trajectory and bbox-growth cues are unreliable; motion was detected (flow_mag=8.01) but direction is not trustworthy."
IMG_4982,person_9,person,uncertain,short_track,0.30000000000000004,0.0,0.0,0.0,0.0009944438934326,-2.89900279045105,12.783525466918944,0.6688529991397036,0.0,0.0,312.45074462890625,696.1338500976562,1,34,34,960.0,1707.0,low,"person_9 classified as uncertain (short_track) because track is only 1 frame long (min=3), so trajectory and bbox-growth cues are unreliable; motion was detected (flow_mag=12.78) but direction is not trustworthy."
IMG_4982,skateboard_1,skateboard,uncertain,short_track,0.30000000000000004,0.0,0.0,0.0,0.1575359106063842,-0.4202431738376617,7.435909748077393,0.6205154998258446,0.0,0.0,308.3539733886719,954.40283203125,1,16,16,960.0,1707.0,low,"skateboard_1 classified as uncertain (short_track) because track is only 1 frame long (min=3), so trajectory and bbox-growth cues are unreliable; motion was detected (flow_mag=7.44) but direction is not trustworthy."
