video_id,frame_idx,frame_path,class_name,confidence,x1,y1,x2,y2,cx,cy,area,track_id,track_age,matched_score,frame_diff_overlap,flow_dx,flow_dy,flow_mag,global_flow_dx,global_flow_dy
IMG_4975,0,data/frames/IMG_4975/frame_0000.jpg,person,0.7214816808700562,385.093017578125,624.0919799804688,409.1009521484375,682.9475708007812,397.0969848632813,653.519775390625,1413.001220703125,person_1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMG_4975,0,data/frames/IMG_4975/frame_0000.jpg,person,0.656532347202301,481.0274353027344,620.8477783203125,506.9893798828125,684.695556640625,494.0084228515625,652.7716674804688,1657.6124267578125,person_2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMG_4975,1,data/frames/IMG_4975/frame_0001.jpg,person,0.7138785123825073,491.1158752441406,622.13037109375,517.4728393554688,687.0093994140625,504.29437255859375,654.5698852539062,1710.01416015625,person_2,2,0.59117398691107,0.3124260355029585,4.327220439910889,-3.1050732135772705,5.189136028289795,6.480798721313477,-3.5481560189509764e-05
IMG_4975,1,data/frames/IMG_4975/frame_0001.jpg,person,0.6498553156852722,386.60400390625,620.71630859375,410.8172302246094,680.7208862304688,398.7106323242187,650.7186279296875,1452.9044189453125,person_1,2,0.8596961507214029,0.2451388888888888,-4.809000015258789,-2.448028564453125,4.855513095855713,6.480798721313477,-3.5481560189509764e-05
IMG_4975,2,data/frames/IMG_4975/frame_0002.jpg,person,0.7487798929214478,516.1599731445312,612.8268432617188,544.0819702148438,684.40087890625,530.1209716796875,648.6138916015625,1998.489990234375,person_2,3,0.3117190740735102,0.5947420634920635,25.531265258789062,-3.571443557739258,24.666418075561523,1.720928430557251,-0.0003346277226228
IMG_4975,2,data/frames/IMG_4975/frame_0002.jpg,person,0.6208614110946655,404.8311767578125,619.7760009765625,430.9905700683594,679.392578125,417.910888671875,649.5842895507812,1559.533447265625,person_1,3,0.3894434607812334,0.5326923076923077,19.116600036621097,-2.9666099548339844,20.50250244140625,1.720928430557251,-0.0003346277226228
IMG_4975,3,data/frames/IMG_4975/frame_0003.jpg,person,0.7742592692375183,554.298095703125,614.409912109375,582.788818359375,683.9267578125,568.54345703125,649.1683349609375,1980.585205078125,person_2,4,0.2941136807313537,0.6185300207039337,9.078018188476562,-2.2562007904052734,13.62563705444336,0.0001230684720212,-3.700460365507752e-05
IMG_4975,3,data/frames/IMG_4975/frame_0003.jpg,person,0.5388662815093994,437.2310485839844,617.8881225585938,460.7143859863281,678.6408081054688,448.97271728515625,648.2644653320312,1426.67578125,person_1,4,0.2952375343521586,0.6464718460441911,-6.3613739013671875,3.0365023612976074,7.171925067901611,0.0001230684720212,-3.700460365507752e-05
IMG_4975,4,data/frames/IMG_4975/frame_0004.jpg,person,0.7646734118461609,572.3126831054688,622.5975341796875,602.0466918945312,694.85107421875,587.1796875,658.7243041992188,2148.387451171875,person_2,5,0.4257887796203431,0.1569444444444444,9.189141273498535,7.194808483123779,11.846193313598633,7.831232070922852,0.0004151930916123
IMG_4975,4,data/frames/IMG_4975/frame_0004.jpg,person,0.6692013740539551,447.5547180175781,624.6766357421875,472.5057067871094,687.0836791992188,460.03021240234375,655.880126953125,1557.117431640625,person_1,5,0.5165816219251218,0.3904761904761905,2.9877099990844727,7.199622631072998,8.37282657623291,7.831232070922852,0.0004151930916123
