video_id,track_id,class_name,first_frame,last_frame,num_frames,start_cx,start_cy,end_cx,end_cy,total_displacement_px,total_displacement_norm,dx_total,dy_total,avg_bbox_area,start_area,end_area,bbox_growth_ratio,second_half_growth_ratio,peak_area_ratio,avg_flow_dx,avg_flow_dy,avg_flow_mag,avg_global_flow_dx,avg_global_flow_dy,avg_global_flow_mag,avg_frame_diff_overlap,preliminary_motion_label,preliminary_direction_label,preliminary_scale_label
IMG_4989,bicycle_1,bicycle,4,4,1,405.0731506347656,283.5796203613281,405.0731506347656,283.5796203613281,0.0,0.0,0.0,0.0,8176.078125,8176.078125,8176.078125,0.0,0.0,1.0,4.039790153503418,18.95209503173828,18.79792594909668,1.0255252122879028,-0.6250646710395813,1.2010028326444397,0.7189510143493321,moving,toward_center_or_away,stable
IMG_4989,bicycle_2,bicycle,7,10,4,434.7557373046875,679.333740234375,505.617919921875,660.1033935546875,73.4251670661538,0.03749184709969596,70.8621826171875,-19.2303466796875,10839.93115234375,10904.3203125,12027.1630859375,0.10297228448501959,-0.17262696361782892,1.208644657195837,5.324559926986694,-5.676611930131912,20.46712636947632,0.2821737355552614,-0.9612417817115784,1.0018022658914585,0.5290771102656375,moving,toward_center_or_away,stable
IMG_4989,bicycle_3,bicycle,7,19,8,440.88165283203125,680.2069091796875,907.3624267578125,691.472412109375,466.61678495169315,0.23826061083114383,466.48077392578125,11.2655029296875,7792.480712890625,6970.22900390625,12309.828125,0.7660579182312773,0.5509788248681723,0.9999999999187641,4.698463678359985,-0.2998344749212265,19.94660234451294,-0.6423297438304871,0.32503732666373253,0.719886632417942,0.44441201049080176,moving,left_to_right,growing
IMG_4989,bicycle_4,bicycle,15,15,1,691.5169067382812,1013.3560791015625,691.5169067382812,1013.3560791015625,0.0,0.0,0.0,0.0,293684.3125,293684.3125,293684.3125,0.0,0.0,1.0,-1.2307817935943604,4.204045295715332,12.097624778747559,0.38136595487594604,-0.23279042541980743,0.44680126869289105,0.3581478795801715,moving,toward_center_or_away,stable
IMG_4989,bicycle_5,bicycle,16,16,1,196.3675994873047,1212.29443359375,196.3675994873047,1212.29443359375,0.0,0.0,0.0,0.0,178346.859375,178346.859375,178346.859375,0.0,0.0,1.0,2.0001869201660156,2.9668548107147217,9.253978729248047,1.0894166231155396,-0.14931872487068176,1.0996020463410716,0.3202733076616949,moving,toward_center_or_away,stable
IMG_4989,bicycle_6,bicycle,19,21,2,899.7857666015625,672.9730224609375,915.5850830078125,624.436279296875,51.04345046995714,0.026063450951856068,15.79931640625,-48.5367431640625,15985.064453125,17881.470703125,14088.658203125,-0.21210853194111445,0.0,1.0,-1.6284081935882568,1.9740991592407227,16.93946075439453,-3.5962172150611877,0.8325321078300476,3.6913260447257144,0.48548454368185456,moving,toward_center_or_away,shrinking
IMG_4989,bicycle_7,bicycle,22,22,1,763.44091796875,99.09002685546875,763.44091796875,99.09002685546875,0.0,0.0,0.0,0.0,21375.013671875,21375.013671875,21375.013671875,0.0,0.0,1.0,0.07030513882637024,14.245933532714844,13.43343734741211,0.2605612277984619,-1.5501110553741455,1.5718576390452759,0.5172558922558923,moving,toward_center_or_away,stable
IMG_4989,person_1,person,3,5,3,337.62078857421875,436.05804443359375,342.821533203125,170.98338317871094,265.1256754523899,0.13537662471110126,5.20074462890625,-265.0746612548828,19014.399169921875,26731.869140625,2978.246337890625,-0.8885881745450748,0.0,1.0,4.054717351992925,-4.139824613928795,13.934009552001953,0.8691519101460775,0.3499029278755188,0.9369402872362975,0.8034701215271333,moving,toward_center_or_away,shrinking
IMG_4989,person_10,person,6,21,10,183.91796875,590.8807373046875,32.90745162963867,589.3438720703125,151.01833741538664,0.0771119309885495,-151.01051712036133,-1.536865234375,13054.816259765625,18923.029296875,17436.466796875,-0.07855837860838362,0.6116124932077113,1.0852559475627923,2.0535850524902344,-1.259109542518854,15.917065334320068,-1.1761136446148157,0.5507403612136841,1.2986755755456882,0.6428074811322226,moving,right_to_left,stable
IMG_4989,person_11,person,6,13,8,25.2726993560791,577.2849731445312,28.730701446533203,708.56103515625,131.32159851205822,0.06705451943835328,3.4580020904541016,131.27606201171875,22050.813720703125,12594.638671875,20010.193359375,0.5887866162822787,-0.08940306469128319,1.4835441779468477,-5.981093257665634,5.13165608048439,17.20858860015869,0.8525284547358751,0.0626976378262043,0.8548308370217612,0.412809011707054,moving,toward_center_or_away,growing
IMG_4989,person_12,person,6,25,13,337.3470458984375,516.430419921875,392.81695556640625,611.6614379882812,110.2082468807884,0.05627376696953701,55.46990966796875,95.23101806640625,9117.31319486178,2765.155517578125,17936.623046875,5.486659765559306,1.8080593467210193,0.9999999999442482,0.7230068812003503,-1.7973392651631281,14.6328014593858,-0.518180279347759,-0.34358849548376524,0.621742596364218,0.5714884901858684,moving,toward_center_or_away,growing
IMG_4989,person_13,person,6,21,16,268.8982849121094,553.5306396484375,220.36306762695312,547.4000244140625,48.920872437736435,0.024979634949510526,-48.53521728515625,-6.130615234375,18596.75505065918,6346.76904296875,21897.36328125,2.4501591487811853,-0.20298861230795165,3.8676481630850392,-0.6385716497898102,-0.07000364363193512,15.463879346847534,-0.5540026006055996,0.2258752165362239,0.5982796126587078,0.5721183544502386,moving,toward_center_or_away,growing
IMG_4989,person_14,person,6,20,10,506.0907897949219,527.3983154296875,408.03472900390625,592.9485473632812,117.94839534474086,0.06022598763630101,-98.05606079101562,65.55023193359375,3410.547607421875,2718.266845703125,4980.29541015625,0.8321583906291787,0.3273873419619781,1.0828363141837143,4.266544604301453,-0.5954858303070069,15.68692593574524,-0.9886598644778133,0.2636208936572075,1.0232029628582557,0.43408134139057564,moving,right_to_left,growing
IMG_4989,person_15,person,15,15,1,817.0462646484375,703.4146728515625,817.0462646484375,703.4146728515625,0.0,0.0,0.0,0.0,233429.375,233429.375,233429.375,0.0,0.0,1.0,10.990055084228516,-0.16555877029895782,16.67833709716797,0.38136595487594604,-0.23279042541980743,0.44680126869289105,0.37209481694775814,moving,toward_center_or_away,stable
IMG_4989,person_16,person,22,24,2,307.08428955078125,77.763916015625,204.3994140625,39.36650848388672,109.62912276946402,0.055978058651788704,-102.68487548828125,-38.39740753173828,9438.17529296875,10062.25390625,8814.0966796875,-0.12404350338080662,0.0,1.0,0.3579080104827881,7.258768081665039,13.140017032623291,0.13692677300423384,-0.8369695730507374,0.848096107394726,0.8838441598723856,moving,right_to_left,stable
IMG_4989,person_17,person,24,24,1,165.8839111328125,39.257083892822266,165.8839111328125,39.257083892822266,0.0,0.0,0.0,0.0,3639.782958984375,3639.782958984375,3639.782958984375,0.0,0.0,1.0,5.658761978149414,30.43062400817871,27.812267303466797,0.01329231821000576,-0.12382809072732925,0.12453947878713695,0.887261674495717,moving,toward_center_or_away,stable
IMG_4989,person_2,person,3,5,3,147.7265625,447.916748046875,92.33140563964844,253.1862030029297,202.45643624418307,0.10337689453505064,-55.39515686035156,-194.7305450439453,28145.123046875,19528.728515625,37965.86328125,0.9441031836726741,0.0,1.0,-2.0117959131797156,-1.7908687988917034,14.925491333007812,0.8691519101460775,0.3499029278755188,0.9369402872362975,0.781060643169686,moving,toward_center_or_away,growing
IMG_4989,person_3,person,3,4,2,39.15879440307617,445.86260986328125,32.72355270385742,236.63751220703125,209.32404024620465,0.10688358262951655,-6.43524169921875,-209.22509765625,19177.341796875,20338.31640625,18016.3671875,-0.1141662452415331,0.0,1.0,1.892412781715393,-0.20970487594604492,14.371639728546143,0.6617681384086609,0.2212885320186615,0.6977862734504303,0.8593136577595053,moving,toward_center_or_away,stable
IMG_4989,person_4,person,3,5,3,253.63653564453125,372.67425537109375,190.85853576660156,252.00633239746094,136.02141340040518,0.0694543061631424,-62.77799987792969,-120.66792297363281,11299.619954427084,2664.56005859375,26889.75,9.091628411295682,0.0,1.0,-5.1303714116414385,-4.56788694858551,13.842327117919922,0.8691519101460775,0.3499029278755188,0.9369402872362975,0.7788245734749252,moving,toward_center_or_away,growing
IMG_4989,person_5,person,4,5,2,258.87774658203125,146.52587890625,263.2308654785156,209.27224731445312,62.89718906711873,0.03211612434440197,4.353118896484375,62.746368408203125,4894.570068359375,3458.99609375,6330.14404296875,0.8300523824171195,0.0,1.0,-1.4812490940093994,-0.1884920597076416,7.395148754119873,1.1547223329544067,-0.00896647572517395,1.1547571449922265,0.7168547037704891,moving,toward_center_or_away,growing
IMG_4989,person_6,person,4,5,2,398.377197265625,155.14871215820312,431.91937255859375,236.94468688964844,88.40621587677805,0.045141365838890134,33.54217529296875,81.79597473144531,17010.755493164062,3388.669189453125,30632.841796875,8.039785259705107,0.0,1.0,8.569356679916382,-5.825815558433533,12.655115604400635,1.1547223329544067,-0.00896647572517395,1.1547571449922265,0.6731083921260963,moving,toward_center_or_away,growing
IMG_4989,person_7,person,5,5,1,494.96612548828125,175.9786376953125,494.96612548828125,175.9786376953125,0.0,0.0,0.0,0.0,3460.538818359375,3460.538818359375,3460.538818359375,0.0,0.0,1.0,-7.431048393249512,12.75606632232666,16.59233283996582,1.2839194536209106,0.6071317195892334,1.4202317023350792,0.7961708394698085,moving,toward_center_or_away,stable
IMG_4989,person_8,person,6,21,16,424.8883056640625,583.3330078125,536.4130859375,547.894775390625,117.01984845412059,0.059751859494152314,111.5247802734375,-35.438232421875,18965.63055419922,20767.78125,16065.9765625,-0.22639898940930925,-0.1731839891643929,1.5428789730834092,4.363010611385107,-0.5457522124052048,18.54507440328598,-0.5540026006055996,0.2258752165362239,0.5982796126587078,0.5429529340731589,moving,left_to_right,shrinking
IMG_4989,person_9,person,6,25,16,93.42583465576172,594.73193359375,90.14987182617188,617.3885498046875,22.89222991738835,0.011689070902086377,-3.2759628295898438,22.6566162109375,41177.272216796875,29943.66015625,14820.853515625,-0.5050420209555927,-0.7383605917172966,8.957560193890355,0.39912327378988266,1.876624196767807,17.6336190700531,-0.6744829145027325,0.23791903536766768,0.7152151210275003,0.4640553931834831,moving,toward_center_or_away,shrinking
IMG_4989,skateboard_1,skateboard,23,23,1,479.87933349609375,1390.98095703125,479.87933349609375,1390.98095703125,0.0,0.0,0.0,0.0,603526.1875,603526.1875,603526.1875,0.0,0.0,1.0,-1.195439338684082,0.5907873511314392,11.87858772277832,-0.8206735253334045,-0.1807851642370224,0.8403501120315063,0.48427664614869426,moving,toward_center_or_away,stable
