video_id,frame_idx,frame_path,class_name,confidence,x1,y1,x2,y2,cx,cy,area,track_id,track_age,matched_score,frame_diff_overlap,flow_dx,flow_dy,flow_mag,global_flow_dx,global_flow_dy
IMG_4973,0,data/frames/IMG_4973/frame_0000.jpg,person,0.6252551078796387,276.27996826171875,748.4837036132812,305.3238220214844,821.583251953125,290.8018798828125,785.033447265625,2123.092529296875,person_1,1,0.6252551078796387,0.0,0.0,0.0,0.0,0.0,0.0
IMG_4973,0,data/frames/IMG_4973/frame_0000.jpg,person,0.5905864834785461,312.210693359375,762.32421875,337.0658264160156,809.7307739257812,324.63824462890625,786.0274658203125,1178.2962646484375,person_2,1,0.5905864834785461,0.0,0.0,0.0,0.0,0.0,0.0
IMG_4973,1,data/frames/IMG_4973/frame_0001.jpg,person,0.5745660662651062,309.93572998046875,748.4290161132812,335.4107360839844,799.9579467773438,322.6732177734375,774.1934814453125,1312.6998291015625,person_2,2,0.5745660662651062,0.1515837104072398,-1.330289363861084,-10.12342643737793,10.203819274902344,0.00010195960203418508,-0.01870851218700409
IMG_4973,2,data/frames/IMG_4973/frame_0002.jpg,person,0.6765971183776855,306.1588134765625,735.9650268554688,329.4794616699219,787.422607421875,317.81915283203125,761.69384765625,1200.024169921875,person_2,3,0.6765971183776855,0.06939799331103678,-5.209038257598877,-13.624852180480957,14.610488891601562,0.09966578334569931,6.2927856561145745e-06
IMG_4973,3,data/frames/IMG_4973/frame_0003.jpg,person,0.3846248388290405,303.0732727050781,731.2808837890625,323.1982116699219,777.9631958007812,313.1357421875,754.6220703125,939.4786987304688,person_2,4,0.3846248388290405,0.04891304347826087,-4.12979793548584,-6.634455680847168,7.833200454711914,4.4650951167568564e-05,-8.228800288634375e-05
IMG_4973,14,data/frames/IMG_4973/frame_0014.jpg,person,0.5225256681442261,266.2848205566406,732.5310668945312,294.69012451171875,792.57470703125,280.48748779296875,762.5528564453125,1705.557861328125,person_3,1,0.5225256681442261,0.5244047619047619,1.2363190650939941,1.9626314640045166,3.1617207527160645,4.135564804077148,-0.00066049286397174
IMG_4973,15,data/frames/IMG_4973/frame_0015.jpg,person,0.4273121654987335,274.3010559082031,725.8594970703125,305.0171813964844,789.3786010742188,289.65911865234375,757.6190185546875,1951.060791015625,person_3,2,0.4273121654987335,0.24193548387096775,3.6500964164733887,-0.12001168727874756,3.326202154159546,5.683698654174805,-2.96456241607666
IMG_4973,16,data/frames/IMG_4973/frame_0016.jpg,person,0.43254753947257996,264.8299560546875,715.9817504882812,286.5242614746094,775.0919189453125,275.6771240234375,745.536865234375,1282.35400390625,person_3,3,0.43254753947257996,0.3575757575757576,-2.1158761978149414,-7.006742477416992,7.4898481369018555,0.43895822763442993,-5.594365119934082
IMG_4973,17,data/frames/IMG_4973/frame_0017.jpg,person,0.38592344522476196,257.884033203125,717.1426391601562,281.8226623535156,774.4669799804688,269.85333251953125,745.8048095703125,1372.26611328125,person_3,4,0.38592344522476196,0.266812865497076,-3.751013994216919,-0.518785834312439,3.4782698154449463,-2.8369598388671875,-1.2716363668441772
IMG_4973,18,data/frames/IMG_4973/frame_0018.jpg,person,0.5974749326705933,265.4923400878906,728.7518920898438,289.33758544921875,788.7684936523438,277.41497802734375,758.7601928710938,1431.110595703125,person_3,5,0.5974749326705933,0.10277777777777777,0.925633430480957,14.502882957458496,14.365015029907227,5.189993858337402,-2.1590880351141095e-05
IMG_4973,19,data/frames/IMG_4973/frame_0019.jpg,person,0.4590928554534912,278.0302734375,739.7138061523438,302.1596374511719,802.6564331054688,290.094970703125,771.1851196289062,1518.7655029296875,person_3,6,0.4590928554534912,0.017195767195767195,5.366591930389404,15.031801223754883,15.804527282714844,6.743874549865723,0.00010336920968256891
IMG_4973,23,data/frames/IMG_4973/frame_0023.jpg,person,0.5713791847229004,495.4508972167969,741.4393920898438,528.6915893554688,816.05322265625,512.0712280273438,778.746337890625,2480.21533203125,person_4,1,0.5713791847229004,0.2315151515151515,-3.712357997894287,-13.208009719848633,13.2298002243042,-6.700144149363041e-05,-0.10835433751344681
IMG_4973,23,data/frames/IMG_4973/frame_0023.jpg,person,0.43058687448501587,295.528076171875,739.39306640625,321.79339599609375,798.087646484375,308.6607360839844,768.7403564453125,1541.6319580078125,person_3,7,0.43058687448501587,0.08279009126466753,-11.570287704467773,-14.633920669555664,18.75187110900879,-6.700144149363041e-05,-0.10835433751344681
IMG_4973,24,data/frames/IMG_4973/frame_0024.jpg,person,0.49463826417922974,486.2531433105469,723.7503662109375,529.2461547851562,825.5064086914062,507.7496337890625,774.62841796875,4374.798828125,person_4,2,0.49463826417922974,0.3818969448244414,-1.4145221710205078,-5.314550399780273,5.650394439697266,-3.289539337158203,6.645088888035389e-07
IMG_4973,24,data/frames/IMG_4973/frame_0024.jpg,person,0.5501924753189087,290.3807678222656,736.9110107421875,314.500732421875,790.2879638671875,302.44073486328125,763.5994873046875,1287.4501953125,person_3,8,0.5501924753189087,0.016975308641975308,-1.2972116470336914,-6.847930908203125,7.040030002593994,-3.289539337158203,6.645088888035389e-07
IMG_4973,25,data/frames/IMG_4973/frame_0025.jpg,person,0.5252650380134583,484.566162109375,734.7626953125,542.828857421875,852.4347534179688,513.697509765625,793.5987548828125,6855.89111328125,person_4,3,0.5252650380134583,0.2901811805961426,7.022574424743652,12.498369216918945,15.15221118927002,-1.7533395748614566e-06,0.00036216690205037594
