video_id,frame_idx,frame_path,class_name,confidence,x1,y1,x2,y2,cx,cy,area,track_id,track_age,matched_score,frame_diff_overlap,flow_dx,flow_dy,flow_mag,global_flow_dx,global_flow_dy
IMG_4981,1,data/frames/IMG_4981/frame_0001.jpg,person,0.6942835450172424,412.94134521484375,262.7471618652344,438.57550048828125,328.3519287109375,425.7584228515625,295.549560546875,1681.7227783203125,person_1,1,0.6942835450172424,0.9691142191142191,1.6866075992584229,6.603774547576904,6.897603988647461,0.14352601766586304,1.3380030393600464
IMG_4981,7,data/frames/IMG_4981/frame_0007.jpg,person,0.6318843364715576,390.17291259765625,682.3046264648438,416.51788330078125,752.189697265625,403.34539794921875,717.2471923828125,1841.1201171875,person_2,1,0.6318843364715576,0.041758241758241756,4.240464687347412,9.655135154724121,9.2468843460083,-3.813182502199197e-06,5.442251682281494
IMG_4981,10,data/frames/IMG_4981/frame_0010.jpg,person,0.687105655670166,433.1462707519531,721.0791015625,460.7218017578125,790.19775390625,446.93402099609375,755.638427734375,1905.9835205078125,person_3,1,0.687105655670166,0.04669887278582931,1.7594501972198486,-2.0712461471557617,2.57663631439209,2.5806992053985596,1.7853766621556133e-05
IMG_4981,10,data/frames/IMG_4981/frame_0010.jpg,person,0.8502702116966248,810.9876098632812,688.34765625,938.071044921875,919.4454956054688,874.529296875,803.8966064453125,29368.70703125,person_4,1,0.8502702116966248,0.3301542207792208,8.690460205078125,-1.5987820625305176,9.26984977722168,2.5806992053985596,1.7853766621556133e-05
IMG_4981,11,data/frames/IMG_4981/frame_0011.jpg,person,0.8470579385757446,757.369384765625,677.5640258789062,862.6353759765625,928.13134765625,810.0023803710938,802.84765625,26376.216796875,person_4,2,0.8470579385757446,0.3438057294631,6.301438331604004,-0.6205339431762695,7.807894229888916,0.37175488471984863,5.9692401919164695e-06
IMG_4981,11,data/frames/IMG_4981/frame_0011.jpg,person,0.6378797292709351,433.9427185058594,709.603515625,463.6003723144531,788.7064819335938,448.77154541015625,749.155029296875,2346.00830078125,person_3,2,0.6378797292709351,0.07637130801687764,1.255270004272461,-3.481820583343506,3.626995086669922,0.37175488471984863,5.9692401919164695e-06
IMG_4981,12,data/frames/IMG_4981/frame_0012.jpg,person,0.8485636115074158,715.03076171875,671.0464477539062,807.342041015625,934.6483154296875,761.1864013671875,802.847412109375,24333.42578125,person_4,3,0.8485636115074158,0.4830550504215573,10.313791275024414,5.392658233642578,14.458362579345703,0.9868663549423218,-2.453227996826172
IMG_4981,12,data/frames/IMG_4981/frame_0012.jpg,person,0.7431676983833313,433.4005432128906,702.653076171875,466.9907531738281,789.06298828125,450.1956481933594,745.8580322265625,2902.527099609375,person_3,3,0.7431676983833313,0.12574016022291884,-0.000994563102722168,-1.7247323989868164,2.701641321182251,0.9868663549423218,-2.453227996826172
IMG_4981,13,data/frames/IMG_4981/frame_0013.jpg,person,0.8144587874412537,641.7009887695312,651.478515625,732.0391235351562,927.3797607421875,686.8700561523438,789.4291381835938,24924.404296875,person_4,4,0.8144587874412537,0.47065615543876416,5.771746635437012,-6.226316452026367,13.20202350616455,0.37584739923477173,-1.926728873513639e-05
IMG_4981,13,data/frames/IMG_4981/frame_0013.jpg,person,0.737671434879303,425.043212890625,688.8845825195312,459.3543395996094,782.5114135742188,442.19879150390625,735.697998046875,3212.442138671875,person_3,4,0.737671434879303,0.20963704630788485,-1.4031723737716675,-12.496790885925293,12.380793571472168,0.37584739923477173,-1.926728873513639e-05
IMG_4981,14,data/frames/IMG_4981/frame_0014.jpg,person,0.7705593705177307,539.9944458007812,637.3187866210938,645.3307495117188,927.6389770507812,592.66259765625,782.4788818359375,30581.255859375,person_4,5,0.7705593705177307,0.46122316200390373,6.731171607971191,-11.780237197875977,16.374507904052734,-5.734840393066406,-0.00017560573178343475
IMG_4981,14,data/frames/IMG_4981/frame_0014.jpg,person,0.6890267729759216,398.46600341796875,666.6422119140625,442.8276672363281,779.7432250976562,420.6468505859375,723.1927490234375,5017.34912109375,person_3,5,0.6890267729759216,0.4597747385358005,-1.6571769714355469,-16.756868362426758,16.858949661254883,-5.734840393066406,-0.00017560573178343475
IMG_4981,15,data/frames/IMG_4981/frame_0015.jpg,person,0.8005809187889099,371.02508544921875,648.5789794921875,418.74615478515625,778.1898803710938,394.8856201171875,713.3843994140625,6185.1708984375,person_3,6,0.8005809187889099,0.3960720130932897,-11.647403717041016,-6.077270030975342,13.395634651184082,-2.4222335815429688,-6.463504791259766
IMG_4981,15,data/frames/IMG_4981/frame_0015.jpg,person,0.8919861316680908,411.5694580078125,622.4685668945312,567.7416381835938,929.4925537109375,489.6555480957031,775.9805908203125,47948.60546875,person_4,6,0.8919861316680908,0.458698738829032,-1.8686399459838867,-5.09998083114624,10.534388542175293,-2.4222335815429688,-6.463504791259766
IMG_4981,16,data/frames/IMG_4981/frame_0016.jpg,person,0.8637821078300476,277.3520812988281,612.078125,446.0780029296875,938.4205322265625,361.71502685546875,775.2493286132812,55062.421875,person_4,7,0.8637821078300476,0.3565724035285149,3.1644794940948486,-0.9512465000152588,7.731849670410156,-4.262689590454102,-4.705406665802002
IMG_4981,17,data/frames/IMG_4981/frame_0017.jpg,person,0.8443241119384766,181.40716552734375,600.6065673828125,330.77691650390625,945.3812255859375,256.092041015625,772.993896484375,51498.90625,person_4,8,0.8443241119384766,0.46859254936290246,-1.0333651304244995,-2.2587294578552246,9.679301261901855,2.3519062995910645,-2.866811752319336
IMG_4981,17,data/frames/IMG_4981/frame_0017.jpg,person,0.7382086515426636,317.7286376953125,623.6973266601562,375.80718994140625,792.7708740234375,346.7679138183594,708.234130859375,9819.546875,person_3,7,0.7382086515426636,0.47847378086104875,-3.8417601585388184,7.367406845092773,9.206299781799316,2.3519062995910645,-2.866811752319336
IMG_4981,18,data/frames/IMG_4981/frame_0018.jpg,person,0.8389291167259216,287.10760498046875,603.897216796875,366.8464050292969,783.147705078125,326.97698974609375,693.5224609375,14293.21875,person_3,8,0.8389291167259216,0.6017580872011252,-15.497200965881348,-3.353264331817627,19.19756317138672,1.9277660612715408e-05,-0.0002492025960236788
IMG_4981,18,data/frames/IMG_4981/frame_0018.jpg,person,0.7312715649604797,91.03978729248047,584.219970703125,221.44163513183594,953.0879516601562,156.24070739746094,768.6539306640625,48101.0703125,person_4,9,0.7312715649604797,0.5039399624765478,5.415055274963379,-10.532238960266113,14.596668243408203,1.9277660612715408e-05,-0.0002492025960236788
IMG_4981,19,data/frames/IMG_4981/frame_0019.jpg,person,0.7961340546607971,212.41310119628906,586.9178466796875,322.93975830078125,824.3230590820312,267.6764221191406,705.6204833984375,26239.60546875,person_3,9,0.7961340546607971,0.5630634071810542,-26.65961456298828,8.77446460723877,27.982484817504883,16.658966064453125,-5.007882595062256
